id,recipe_id,name,type
1328,446,일상,occation
1329,446,페스코,kind
1330,447,볶음,method
1331,447,초스피드,occation
1332,447,비건,kind
1333,448,볶음,method
1334,448,일상,occation
1335,448,페스코,kind
1336,449,무침,method
1337,449,초스피드,occation
1338,449,페스코,kind
1339,450,끓이기,method
1340,450,일상,occation
1341,450,페스코,kind
1342,451,부침,method
1343,451,일상,occation
1344,451,페스코,kind
1345,452,굽기,method
1346,452,초스피드,occation
1347,452,락토,kind
1348,453,볶음,method
1349,453,초스피드,occation
1350,453,페스코,kind
1351,454,굽기,method
1352,454,간식,occation
1353,454,락토/오보,kind
1354,455,부침,method
1355,455,일상,occation
1356,455,락토/오보,kind
1357,456,끓이기,method
1358,456,영양식,occation
1359,456,페스코,kind
1360,457,기타,method
1361,457,일상,occation
1362,457,오보,kind
1363,458,굽기,method
1364,458,간식,occation
1365,458,락토/오보,kind
1366,459,볶음,method
1367,459,일상,occation
1368,459,락토/오보,kind
1369,460,굽기,method
1370,460,간식,occation
1371,460,락토/오보,kind
1372,461,무침,method
1373,461,일상,occation
1374,461,비건,kind
1375,462,무침,method
1376,462,초스피드,occation
1377,462,페스코,kind
1378,463,무침,method
1379,463,초스피드,occation
1380,463,페스코,kind
1381,464,굽기,method
1382,464,간식,occation
1383,464,락토/오보,kind
1384,465,끓이기,method
1385,465,일상,occation
1386,465,페스코,kind
1387,466,무침,method
1388,466,일상,occation
1389,466,비건,kind
1390,467,부침,method
1391,467,일상,occation
1392,467,비건,kind
1393,468,무침,method
1394,468,일상,occation
1395,468,비건,kind
1396,470,무침,method
1397,470,다이어트,occation
1398,470,비건,kind
1399,471,끓이기,method
1400,471,술안주,occation
1401,471,페스코,kind
1402,472,볶음,method
1403,472,초스피드,occation
1404,472,페스코,kind
1405,473,조림,method
1406,473,일상,occation
1407,473,페스코,kind
1408,474,굽기,method
1409,474,초스피드,occation
1410,474,페스코,kind
1411,475,굽기,method
1412,475,일상,occation
1413,475,비건,kind
1414,476,끓이기,method
1415,476,일상,occation
1416,476,비건,kind
1417,477,끓이기,method
1418,477,초스피드,occation
1419,477,비건,kind
1420,478,굽기,method
1421,478,간식,occation
1422,478,락토/오보,kind
1423,479,굽기,method
1424,479,간식,occation
1425,479,락토/오보,kind
1426,480,찜,method
1427,480,일상,occation
1428,480,오보,kind
1429,481,찜,method
1430,481,일상,occation
1431,481,락토/오보,kind
1432,482,볶음,method
1433,482,일상,occation
1434,482,페스코,kind
1435,483,볶음,method
1436,483,일상,occation
1437,483,페스코,kind
1438,484,굽기,method
1439,484,간식,occation
1440,484,락토,kind
1441,485,비빔,method
1442,485,초스피드,occation
1443,485,페스코,kind
1444,486,무침,method
1445,486,다이어트,occation
1446,486,비건,kind
1447,487,튀김,method
1448,487,간식,occation
1449,487,페스코,kind
1450,488,끓이기,method
1451,488,일상,occation
1452,488,락토,kind
1453,489,굽기,method
1454,489,간식,occation
1455,489,락토/오보,kind
1456,490,굽기,method
1457,490,간식,occation
1458,490,락토,kind
1459,491,무침,method
1460,491,일상,occation
1461,491,비건,kind
1462,492,굽기,method
1463,492,간식,occation
1464,492,락토/오보,kind
1465,493,볶음,method
1466,493,일상,occation
1467,493,비건,kind
1468,494,볶음,method
1469,494,일상,occation
1470,494,페스코,kind
1471,495,무침,method
1472,495,일상,occation
1473,495,비건,kind
1474,496,무침,method
1475,496,간식,occation
1476,496,락토/오보,kind
1477,497,찜,method
1478,497,간식,occation
1479,497,오보,kind
1480,498,굽기,method
1481,498,간식,occation
1482,498,비건,kind
1483,499,기타,method
1484,499,일상,occation
1485,499,페스코,kind
1486,500,굽기,method
1487,500,간식,occation
1488,500,락토,kind
1489,501,끓이기,method
1490,501,일상,occation
1491,501,페스코,kind
1492,502,튀김,method
1493,502,일상,occation
1494,502,오보,kind
1495,503,굽기,method
1496,503,간식,occation
1497,503,락토/오보,kind
1498,504,무침,method
1499,504,일상,occation
1500,504,페스코,kind
1501,505,무침,method
1502,505,일상,occation
1503,505,페스코,kind
1504,506,무침,method
1505,506,일상,occation
1506,506,비건,kind
1507,507,무침,method
1508,507,일상,occation
1509,507,페스코,kind
1510,508,끓이기,method
1511,508,일상,occation
1512,508,페스코,kind
1513,509,기타,method
1514,509,초스피드,occation
1515,509,락토,kind
1516,510,무침,method
1517,510,일상,occation
1518,510,오보,kind
1519,511,무침,method
1520,511,일상,occation
1521,511,비건,kind
1522,512,기타,method
1523,512,기타,occation
1524,512,비건,kind
1525,513,끓이기,method
1526,513,일상,occation
1527,513,페스코,kind
1528,514,기타,method
1529,514,간식,occation
1530,514,페스코,kind
1531,515,부침,method
1532,515,일상,occation
1533,515,페스코,kind
1534,516,무침,method
1535,516,일상,occation
1536,516,페스코,kind
1537,517,조림,method
1538,517,일상,occation
1539,517,페스코,kind
1540,518,볶음,method
1541,518,일상,occation
1542,518,락토,kind
1543,519,끓이기,method
1544,519,초스피드,occation
1545,519,락토,kind
1546,520,부침,method
1547,520,일상,occation
1548,520,페스코,kind
1549,521,기타,method
1550,521,초스피드,occation
1551,521,페스코,kind
1552,522,볶음,method
1553,522,술안주,occation
1554,522,페스코,kind
1555,523,볶음,method
1556,523,다이어트,occation
1557,523,오보,kind
1558,524,무침,method
1559,524,일상,occation
1560,524,비건,kind
1561,525,무침,method
1562,525,초스피드,occation
1563,525,비건,kind
1564,526,기타,method
1565,526,간식,occation
1566,526,페스코,kind
1567,527,비빔,method
1568,527,초스피드,occation
1569,527,오보,kind
1570,528,찜,method
1571,528,손님접대,occation
1572,528,페스코,kind
1573,529,볶음,method
1574,529,간식,occation
1575,529,오보,kind
1576,530,굽기,method
1577,530,간식,occation
1578,530,락토/오보,kind
1579,531,볶음,method
1580,531,일상,occation
1581,531,비건,kind
1582,532,볶음,method
1583,532,초스피드,occation
1584,532,페스코,kind
1585,533,굽기,method
1586,533,간식,occation
1587,533,락토,kind
1588,534,볶음,method
1589,534,일상,occation
1590,534,페스코,kind
1591,535,데치기,method
1592,535,일상,occation
1593,535,비건,kind
1594,536,무침,method
1595,536,일상,occation
1596,536,비건,kind
1597,537,볶음,method
1598,537,일상,occation
1599,537,페스코,kind
1600,538,무침,method
1601,538,일상,occation
1602,538,비건,kind
1603,539,무침,method
1604,539,일상,occation
1605,539,비건,kind
1606,540,끓이기,method
1607,540,일상,occation
1608,540,비건,kind
1609,541,찜,method
1610,541,일상,occation
1611,541,락토/오보,kind
1612,542,굽기,method
1613,542,간식,occation
1614,542,락토/오보,kind
1615,543,끓이기,method
1616,543,일상,occation
1617,543,락토,kind
1618,544,굽기,method
1619,544,간식,occation
1620,544,락토/오보,kind
1621,545,볶음,method
1622,545,일상,occation
1623,545,비건,kind
1624,546,비빔,method
1625,546,간식,occation
1626,546,페스코,kind
1627,547,굽기,method
1628,547,간식,occation
1629,547,락토/오보,kind
1630,548,굽기,method
1631,548,간식,occation
1632,548,오보,kind
1633,549,무침,method
1634,549,일상,occation
1635,549,페스코,kind
1636,550,부침,method
1637,550,일상,occation
1638,550,페스코,kind
1639,551,기타,method
1640,551,일상,occation
1641,551,락토/오보,kind
1642,552,기타,method
1643,552,간식,occation
1644,552,락토,kind
1645,553,굽기,method
1646,553,일상,occation
1647,553,오보,kind
1648,554,굽기,method
1649,554,간식,occation
1650,554,락토/오보,kind
1651,555,조림,method
1652,555,일상,occation
1653,555,비건,kind
1654,556,볶음,method
1655,556,일상,occation
1656,556,오보,kind
1657,557,무침,method
1658,557,일상,occation
1659,557,페스코,kind
1660,558,끓이기,method
1661,558,일상,occation
1662,558,페스코,kind
1663,559,굽기,method
1664,559,간식,occation
1665,559,락토/오보,kind
1666,560,굽기,method
1667,560,일상,occation
1668,560,락토/오보,kind
1669,561,굽기,method
1670,561,일상,occation
1671,561,락토/오보,kind
1672,562,부침,method
1673,562,초스피드,occation
1674,562,락토/오보,kind
1675,563,기타,method
1676,563,손님접대,occation
1677,563,락토,kind
1678,564,기타,method
1679,564,간식,occation
1680,564,락토/오보,kind
1681,565,비빔,method
1682,565,초스피드,occation
1683,565,오보,kind
1684,566,끓이기,method
1685,566,일상,occation
1686,566,페스코,kind
1687,567,부침,method
1688,567,일상,occation
1689,567,페스코,kind
1690,568,굽기,method
1691,568,간식,occation
1692,568,락토/오보,kind
1693,569,굽기,method
1694,569,간식,occation
1695,569,락토/오보,kind
1696,570,무침,method
1697,570,초스피드,occation
1698,570,페스코,kind
1699,571,굽기,method
1700,571,영양식,occation
1701,571,비건,kind
1702,572,조림,method
1703,572,초스피드,occation
1704,572,비건,kind
1705,573,끓이기,method
1706,573,일상,occation
1707,573,페스코,kind
1708,574,무침,method
1709,574,영양식,occation
1710,574,비건,kind
1711,575,기타,method
1712,575,간식,occation
1713,575,락토/오보,kind
1714,576,부침,method
1715,576,간식,occation
1716,576,락토/오보,kind
1717,577,무침,method
1718,577,일상,occation
1719,577,비건,kind
1720,578,굽기,method
1721,578,간식,occation
1722,578,락토/오보,kind
1723,579,무침,method
1724,579,일상,occation
1725,579,페스코,kind
1726,580,볶음,method
1727,580,일상,occation
1728,580,페스코,kind
1729,581,기타,method
1730,581,기타,occation
1731,581,비건,kind
1732,582,끓이기,method
1733,582,일상,occation
1734,582,비건,kind
1735,583,굽기,method
1736,583,초스피드,occation
1737,583,비건,kind
1738,584,굽기,method
1739,584,,occation
1740,584,락토/오보,kind
1741,585,끓이기,method
1742,585,일상,occation
1743,585,오보,kind
1744,586,비빔,method
1745,586,야식,occation
1746,586,페스코,kind
1747,587,볶음,method
1748,587,일상,occation
1749,587,페스코,kind
1750,588,볶음,method
1751,588,일상,occation
1752,588,페스코,kind
1753,589,볶음,method
1754,589,일상,occation
1755,589,페스코,kind
1756,590,볶음,method
1757,590,일상,occation
1758,590,비건,kind
1759,591,볶음,method
1760,591,일상,occation
1761,591,페스코,kind
1762,592,조림,method
1763,592,초스피드,occation
1764,592,페스코,kind
1765,593,무침,method
1766,593,일상,occation
1767,593,비건,kind
1768,595,찜,method
1769,595,술안주,occation
1770,595,페스코,kind
1771,596,굽기,method
1772,596,간식,occation
1773,596,락토/오보,kind
1774,597,절임,method
1775,597,일상,occation
1776,597,페스코,kind
1777,598,굽기,method
1778,598,간식,occation
1779,598,락토/오보,kind
1780,599,굽기,method
1781,599,간식,occation
1782,599,오보,kind
1783,600,볶음,method
1784,600,일상,occation
1785,600,페스코,kind
1786,601,끓이기,method
1787,601,일상,occation
1788,601,오보,kind
1789,602,굽기,method
1790,602,간식,occation
1791,602,락토/오보,kind
1792,603,부침,method
1793,603,일상,occation
1794,603,페스코,kind
1795,604,무침,method
1796,604,일상,occation
1797,604,비건,kind
1798,605,굽기,method
1799,605,간식,occation
1800,605,락토,kind
1801,606,무침,method
1802,606,일상,occation
1803,606,비건,kind
1804,607,굽기,method
1805,607,일상,occation
1806,607,락토/오보,kind
1807,608,무침,method
1808,608,일상,occation
1809,608,비건,kind
1810,609,볶음,method
1811,609,일상,occation
1812,609,페스코,kind
1813,610,무침,method
1814,610,일상,occation
1815,610,비건,kind
1816,611,찜,method
1817,611,일상,occation
1818,611,오보,kind
1819,612,기타,method
1820,612,일상,occation
1821,612,비건,kind
1822,613,무침,method
1823,613,초스피드,occation
1824,613,페스코,kind
1825,614,무침,method
1826,614,손님접대,occation
1827,614,페스코,kind
1828,615,굽기,method
1829,615,간식,occation
1830,615,락토/오보,kind
1831,616,굽기,method
1832,616,다이어트,occation
1833,616,페스코,kind
1834,617,무침,method
1835,617,초스피드,occation
1836,617,비건,kind
1837,618,조림,method
1838,618,일상,occation
